Level 8
walls:
0,690,0.5
35,690,0.5
70,690,0.5
105,690,0.5
140,690,0.5
175,690,0.5
210,690,0.5
245,690,0.5
280,690,0.5
315,690,0.5
350,690,0.5
385,690,0.5
420,690,0.5
455,690,0.5
490,690,0.5
525,690,0.5
560,690,0.5
595,690,0.5
630,690,0.5
665,690,0.5
700,690,0.5
735,690,0.5
770,690,0.5
805,690,0.5
840,690,0.5
875,690,0.5
910,690,0.5
945,690,0.5
980,690,0.5
1015,690,0.5
1050,690,0.5
1085,690,0.5
1120,690,0.5
1155,690,0.5
1190,690,0.5
1225,690,0.5
1260,690,0.5
0,0,0.5
35,0,0.5
70,0,0.5
105,0,0.5
140,0,0.5
175,0,0.5
210,0,0.5
245,0,0.5
280,0,0.5
315,0,0.5
350,0,0.5
385,0,0.5
420,0,0.5
455,0,0.5
490,0,0.5
525,0,0.5
560,0,0.5
595,0,0.5
630,0,0.5
665,0,0.5
700,0,0.5
735,0,0.5
770,0,0.5
805,0,0.5
840,0,0.5
875,0,0.5
910,0,0.5
945,0,0.5
980,0,0.5
1015,0,0.5
1050,0,0.5
1085,0,0.5
1120,0,0.5
1155,0,0.5
1190,0,0.5
1225,0,0.5
1260,0,0.5
0,-20,0.5
0,15,0.5
0,50,0.5
0,85,0.5
0,120,0.5
0,155,0.5
0,190,0.5
0,225,0.5
0,260,0.5
0,295,0.5
0,330,0.5
0,365,0.5
0,400,0.5
0,435,0.5
0,470,0.5
0,505,0.5
0,540,0.5
0,575,0.5
0,610,0.5
0,645,0.5
0,680,0.5
1245,-20,0.5
1245,15,0.5
1245,50,0.5
1245,85,0.5
1245,120,0.5
1245,155,0.5
1245,190,0.5
1245,225,0.5
1245,260,0.5
1245,295,0.5
1245,330,0.5
1245,365,0.5
1245,400,0.5
1245,435,0.5
1245,470,0.5
1245,505,0.5
1245,540,0.5
1245,575,0.5
1245,610,0.5
1245,645,0.5
1245,680,0.5
100,550,0.25
1100,650,0.25
60,450,0.25
90,350,0.25
120,250,0.25
135,250,0.25
150,250,0.25
165,250,0.25
180,250,0.25
195,250,0.25
205,250,0.25
220,250,0.25
1060,550,0.25
1030,450,0.25
1000,350,0.25
970,250,0.25
1030,250,0.25
1045,250,0.25
1060,250,0.25
1075,250,0.25
1090,250,0.25
1105,250,0.25
1120,250,0.25
1135,250,0.25
1150,250,0.25
1165,250,0.25
1180,250,0.25
1195,250,0.25
1230,645,0.25
1230,630,0.25
1230,615,0.25
1230,600,0.25
1230,585,0.25
1230,570,0.25
1230,555,0.25
1230,540,0.25
1230,525,0.25
1230,510,0.25
1230,495,0.25
1230,483,0.25
350,350,0.43
380,350,0.43
410,350,0.43
440,350,0.43
350,150,0.43
380,150,0.43
410,150,0.43
440,150,0.43
470,150,0.43
500,250,0.43
530,250,0.43
560,250,0.43
590,250,0.43
620,250,0.43
650,250,0.43
470,450,0.43
500,450,0.43
530,450,0.43
560,450,0.43
590,450,0.43
620,450,0.43
650,450,0.43
680,350,0.43
710,350,0.43
740,350,0.43
770,350,0.43
800,350,0.43
830,350,0.43
860,350,0.43
890,350,0.43
920,350,0.43
680,150,0.43
710,150,0.43
740,150,0.43
770,150,0.43
800,150,0.43
830,150,0.43
860,150,0.43
890,150,0.43
920,150,0.43
270,600,0.5
300,600,0.5
330,600,0.5
360,600,0.5
390,600,0.5
270,570,0.5
300,570,0.5
330,570,0.5
360,570,0.5
390,570,0.5
270,540,0.5
300,540,0.5
330,540,0.5
360,540,0.5
390,540,0.5
270,510,0.5
300,510,0.5
330,510,0.5
360,510,0.5
390,510,0.5
270,480,0.5
300,480,0.5
330,480,0.5
360,480,0.5
390,480,0.5
680,340,0.5
680,140,0.5
915,340,0.5
915,140,0.5

staticEnemies
0,688,0.5
200,688,0.5
400,688,0.5
600,688,0.5
800,688,0.5
1000,688,0.5
0,-5,0.4
100,-5,0.4
200,-5,0.4
300,-5,0.4
400,-5,0.4
500,-5,0.4
600,-5,0.4
700,-5,0.4
800,-5,0.4
900,-5,0.4
1000,-5,0.4
1100,-5,0.4
1200,-5,0.4

finishElements
180,660,0.04
1150,660,0.04

startingPosition
100,525
1100,625

startingPositionZombies
720,321
720,121
